expert_opinion,white,green,brown,purple,black,blue,pink,violet,warm_white,red,orange,lime,navy,magenta,gray,mint,coral,beige
0,dzialalnosc_gospodarcza,349,169746623343301.16,171203935527806.0,6359.433174879655,1.7050352928999998e-08,0.00010839292235776193,0.0,0.0,-22984029804664.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C
0,sp_zoo,685,23173316430713.0,-1845450821625368.0,201838547.45989084,1.8768999999999992e-10,0.03764174223450726,-12607485369600.0,,,,0.0,1.0,0.0,,,,C
0,dzialalnosc_gospodarcza,2628,5447726056606422.0,265594696315302.0,42890.95381273436,1.3924e-10,5.9623516681639994e-06,-28358501290399.0,212497950625.0,-1148493887019072.0,49.0,0.0,0.0,0.0,0.0,-1237272198614991.0,0.0,C
1,dzialalnosc_gospodarcza,388,1194904521483905.0,-584553979467320.0,0.579953285226117,0.000814791962682721,0.00047321989958681957,-44785916160000.0,183060900.0,0.0,1.0,0.0,0.06673611093888888,0.0,0.0,-449923378000.0,-20369223159360.0,E
1,dzialalnosc_gospodarcza,1000,583883915353124.0,104707713319264.0,0.0026150671037975235,0.04424196781303601,0.00011842576266650001,144664922437041.0,0.0,-11998636699512.0,9.0,0.0,0.0,1.0,0.0,-12952971434752.0,0.0,E
0,dzialalnosc_gospodarcza,765,2.2713617416962006e+17,3449214569154568.0,1309.206089477807,1.1236e-10,1.44367779109e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
1,dzialalnosc_gospodarcza,613,1019043836458180.0,160584807650260.0,230986.45686117734,1.0498256520999998e-08,0.0024247728932691886,-8545202151004.0,0.0,-88641828456000.0,1.0,0.0,0.0,0.0,-30222274468200.0,-15101271313792.0,0.0,E
0,dzialalnosc_gospodarcza,360,282273769947049.0,116285168555998.0,1000604.4025343925,2.04304e-09,0.002047664950778324,233055705922500.0,22091768689.0,-782676408655872.0,64.0,0.0,0.0,0.0,0.0,1044270032000000.0,0.0,C
0,sp_zoo,1165,727150918958720.0,4849365435484226.0,0.6985473885882764,0.00021246589796409997,0.00014858939907252502,1195238361744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
0,sp_zoo,900,2962171739530176.5,103642367512212.0,,0.0,9.726112303140374e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
0,sp_cywilna,520,32539028018425.0,45370460596996.0,0.057884470214666646,0.0033233201515800253,0.00019329591504500002,0.0,0.0,-2034134460000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C
0,dzialalnosc_gospodarcza,648,3792659139852785.0,154314417440140.0,24.586080374534955,3.1419388089999996e-07,7.716320783175998e-06,40894495597956.0,68020513977025.0,-87293802279744.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,C
0,dzialalnosc_gospodarcza,613,1.5499244521819542e+17,-4683151414531245.0,0.01681077692225828,0.0006267449662656251,1.0623405031635997e-05,-2006392629739164.0,55148802898176.0,-176303611595040.0,16.0,0.0,0.001111111088888889,0.0,0.0,-11814606908844.0,-275086923176920.0,C
1,sp_zoo,1924,,,,,,,,,,,,,,,,E
1,sp_zoo,1549,300450361855040.0,15171117383954.0,9011.587828902315,7.99236e-09,7.2002933083016e-05,-549084773365975.0,2500000000.0,-343058923740000.0,36.0,0.0,0.0808854475094689,0.0,0.0,41124543600000.0,-1090688872.0,E
0,dzialalnosc_gospodarcza,445,158425395428249.0,127563626063850.0,16350.814496586396,2.69137876225e-07,0.004400417933734215,-6685782540400.0,0.0,-18809768548480.0,4.0,0.0,0.0,0.0,27142624770695.0,-11596818298000.0,0.0,C
1,dzialalnosc_gospodarcza,1924,2599177580273924.0,-1656878144301888.0,0.006855231548585645,0.004120433256741201,2.86443356585e-05,140897763488964.0,1218816.0,-88029793974608.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,E
0,sp_zoo,685,30161801321600.0,32476536923280.0,2363904.3669260996,5.7121e-10,0.0013547916916719248,-10309407239664.0,0.0,-4881838704000.0,1.0,0.0,0.0,0.0,,0.0,0.0,C
0,dzialalnosc_gospodarcza,1285,431841774261833.0,-695776582893818.0,15.953243823999548,3.32968237156e-07,5.304931813948538e-06,8728615610000.0,115136269244649.0,-581583763028576.0,4.0,0.0,1.0,0.0,,0.0,0.0,C
1,dzialalnosc_gospodarcza,724,4.409029853454702e+16,296878193334542.0,0.015494188034143241,0.000740521571300676,1.1573947699399998e-05,6056901755898756.0,408771729354816.0,-392656793588768.0,9.0,0.0,0.0,0.0,0.0,-2064739555291776.0,0.0,E
0,sp_zoo,1224,,,,,,,,,,,,,,,,C
0,dzialalnosc_gospodarcza,388,29858411498249.0,-105957074803992.0,0.5252951647395201,0.002201635514284921,0.001158335553977134,0.0,0.0,-20618925668352.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C
0,dzialalnosc_gospodarcza,1165,48460506141188.0,80202191046022.0,0.027100860536020926,1.306730193129e-06,3.4977359068999994e-08,80906589336384.0,14462809.0,0.0,1.0,0.0,0.0,0.0,0.0,-15905208958800.0,3122656160000.0,C
1,sp_zoo,1845,165408717258448.0,29423702919834.0,,0.0,0.016212892741797068,0.0,0.0,-17462229900552.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,E
0,sp_zoo,808,148468036021540.0,-419854261491380.0,0.32302696828957506,0.006551146488357409,0.0021205850045329993,-983535405933151.0,0.0,-162639346003392.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C
1,dzialalnosc_gospodarcza,360,,,,,,,,,,,,,,,,E
1,dzialalnosc_gospodarcza,445,2930181708724464.5,-1224203197145938.0,0.006066652608675268,0.001546474422407121,9.517907209e-06,32140305938169.0,449004084926577.9,-1634275544168456.0,4.0,0.0,0.0,0.0,0.0,7094538049200.0,0.0,E
0,dzialalnosc_gospodarcza,1348,508806791045540.0,-76060133516.0,13638244.476947298,3.39889e-11,0.0004634359722158646,2052263319555688.0,40000.0,-573658438149472.0,16.0,0.0,0.3500694448388889,0.0,,-7378971722496.0,0.0,C
1,sp_cywilna,808,,,,,,,,,,,,,,,,E
1,dzialalnosc_gospodarcza,333,206335948076705.94,330329652021362.0,63.9841881997921,9.48738337024e-07,6.068443067734099e-05,-29556118824156.0,0.0,-200072231377152.0,36.0,0.0,0.0,0.0,0.0,-128501135605942.0,0.0,E
1,sp_zoo,388,,,,,,,,,,,,,,,,E
1,dzialalnosc_gospodarcza,549,222294831235049.0,98595112514284.0,,0.0,0.0008134862335193001,0.0,0.0,-488196830400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,E
1,dzialalnosc_gospodarcza,580,3156137945728.0,15681137554260.0,444.33639468203995,1.8658227113289e-05,0.008290669572593898,7389080518400.0,0.0,-813659784000.0,1.0,0.0,0.0,0.0,107460292940000.0,-311035116300.0,0.0,E
0,dzialalnosc_gospodarcza,1053,7031207360933591.0,528577996299772.0,,0.0,0.000265003825904744,-1047986621543484.0,12191563157835.61,-3437658084896.0,1.0,0.0,0.0,0.0,0.0,-15644661028072.0,-1784290704120.0,C
1,dzialalnosc_gospodarcza,853,123721789531803.12,-508375990484126.0,0.006060340164139208,0.006286556180293636,3.867478289592499e-05,-14125824533184.0,10422368100.0,-40211091426520.0,1.0,0.0,0.05147941515825154,0.0,0.0,0.0,0.0,E
1,dzialalnosc_gospodarcza,1845,149894502482905.0,-4085603441538.0,57.811826515270056,6.966656622249999e-07,4.0258241720744e-05,195302664083681.0,0.0,-5007041933736672.0,25.0,0.0,0.04694444458888884,0.0,0.0,-129543648973164.0,0.0,E
1,dzialalnosc_gospodarcza,2173,848311934468.0,-77667238200744.0,0.0949944861467695,0.0587931993741481,0.005606943267722525,0.0,75900250000.0,-16372956839104.0,4.0,0.0,0.016721165324019023,0.0,0.0,5869534800000.0,0.0,E
1,sp_zoo,1348,,,,,,,,,,,,,,,,E
0,sa,613,,,,,,,,,,,,,,,,C
0,dzialalnosc_gospodarcza,685,20580495521353.0,64254842980666.0,0.9700274966321173,0.0004630813914942759,0.000449680952582024,0.0,0.0,-1435697293024.0,1.0,0.0,0.0,9.0,0.0,0.0,20726056050000.0,C
1,sp_zoo,1693,1.9727598598637924e+16,-2987919549620512.0,3.7208876082942948,0.0012512395075624958,0.004658422324445382,1.41748463453124e+16,0.0,0.0,0.0,0.0,0.16955017310726642,0.0,0.0,0.0,-48067955832576.0,E
1,dzialalnosc_gospodarcza,613,764732931915049.0,-579535748552370.0,13.040103074340964,0.0009637906590204778,0.012571772542671932,109212365240004.0,360000000000.0,-70036961149072.0,1.0,0.0,0.30644132700510207,0.0,26433809984400.0,0.0,0.0,E
1,sp_zoo,1053,,,,,,,,,,,,,,,,E
1,dzialalnosc_gospodarcza,685,116837747620.0,15977798941664.0,,0.0,0.3286278943731885,0.0,0.0,-1139121457600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,E
0,dzialalnosc_gospodarcza,685,216293349754249.0,1608779918646986.0,43.66535354846086,3.3925382702499995e-07,1.4802013183143997e-05,-7636009590000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-606415986000.0,0.0,C
0,dzialalnosc_gospodarcza,1224,1.5545034768996726e+17,305957132271848.0,0.00158884258769498,1.4780164531689997e-06,2.2436258000000004e-09,433104501422721.0,194633191210000.0,-3.021743439734731e+16,4761.0,0.0,0.0,1.0,0.0,-2317852928238736.0,-379337986513201.0,C
1,dzialalnosc_gospodarcza,765,595898679530320.0,88743889152672.0,2342428.3754994473,7.236100000000001e-12,1.6978622639044e-05,0.0,0.0,-813663776.0,1.0,0.0,0.7375778539640139,0.0,,0.0,0.0,E
0,dzialalnosc_gospodarcza,468,273079757202649.0,259332763507058.0,,0.0,9.2252578e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
0,dzialalnosc_gospodarcza,2440,3213947035692880.0,-5465607893464290.0,662328796.5422807,1.3455999999999998e-12,0.000890845621176269,1526207890494488.0,0.0,-4553353595772368.0,36.0,0.0,1.0,0.0,,-15846766783880.0,-1789731292000.0,C
1,dzialalnosc_gospodarcza,1224,4108486943287424.0,-1577384703260968.0,0.005457568103229414,0.0017344641963162012,9.611293140163998e-06,157592276211600.0,280602701440000.0,-187771303651536.0,9.0,0.0,0.011934185334227788,9.0,0.0,-6160683173676.0,0.0,E
1,dzialalnosc_gospodarcza,445,6323877968848.0,22196641497516.0,,0.0,0.008853332883303701,1526901549056.0,40280490000.0,-98596302172416.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,E
1,dzialalnosc_gospodarcza,520,252624005159524.0,-74313111494014.0,1.4737752563433695,0.00010968071279673598,0.0001617602457469,4753890440000.0,900.0,-3434403564896.0,1.0,0.0,0.0,0.0,,-2695078509196.0,0.0,E
1,dzialalnosc_gospodarcza,445,,,,,,,,,,,,,,,,E
1,dzialalnosc_gospodarcza,949,5257877453060.0,7828593014028.0,1974.236063862084,1.9307042664484e-05,0.038116980119872516,0.0,0.0,-8311971750720.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,E
0,dzialalnosc_gospodarcza,1000,807783254791808.0,-2261290958196220.0,0.013994860665234605,0.01639035786467789,0.00023169860177610103,19460442377616.0,1000000.0,-121363217027520.0,1.0,0.0,0.0002972651498216376,0.0,0.0,0.0,0.0,C
1,dzialalnosc_gospodarcza,520,50949103419520.0,42008267186904.0,,0.0,0.0002717825283424839,-18077633910000.0,0.0,-78560969512416.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,E
0,dzialalnosc_gospodarcza,685,464041479327908.0,126813908640662.0,926.893895089133,9.486400000000001e-10,8.774066401040001e-07,72568160000.0,21529600000000.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C
0,dzialalnosc_gospodarcza,328,441768599534288.0,118076850412360.0,0.017110342657469548,0.0032596820156406254,5.6268440007341e-05,16725073392449.0,0.0,-406831888.0,1.0,0.0,0.0,0.0,0.0,-17722495453036.0,0.0,C
0,dzialalnosc_gospodarcza,424,54401039935460.0,528385068409618.0,0.07126781105266214,0.00016967625916825598,1.2134908120260999e-05,48747880673025.0,102400000000.0,-127768479165600.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,C
1,dzialalnosc_gospodarcza,468,4294560855248.0,47094305793364.0,,0.0,0.0008015028722991759,-3628000000000.0,10000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1789731292000.0,E
0,dzialalnosc_gospodarcza,549,485795322722249.0,,,0.0,0.000239967459616589,-16265327910000.0,877000409289.0,-424249672836000.0,4.0,0.0,0.0,0.0,0.0,-122578348497800.0,-3679900139400.0,C
1,dzialalnosc_gospodarcza,388,50502002075600.0,,,0.0,0.000166023846977476,-8995790519199.0,90000.0,-223282604365272.0,16.0,0.0,0.0,0.0,0.0,-20587038415744.0,0.0,E
0,dzialalnosc_gospodarcza,1053,56623202912945.0,30915790532986.0,2.1428009304147846,7.9889613733801e-05,0.0001712818483228584,1433280410000.0,0.0,-434705486333592.0,64.0,0.0,0.0,1.0,,-27493161692304.0,-24520449280000.0,C
1,dzialalnosc_gospodarcza,493,4637487013152433.0,59612751351780.0,0.130863642262294,8.258387335080999e-06,1.080493062056e-06,173116760340225.0,14863469170489.0,-1061283237113808.0,324.0,0.0,0.0,121.0,0.0,27890444366100.0,9406329046799.0,E
1,dzialalnosc_gospodarcza,1845,23488679503168.0,24896459642480.0,17.112035994502712,3.4076768175961e-05,0.000583205212225064,415796610006336.0,10000.0,-143527661455200.0,16.0,0.0,0.0,0.0,0.0,-22518183385600.0,0.0,E
0,dzialalnosc_gospodarcza,853,402622445163140.0,-82370904628082.0,0.26765059665451296,9.206517640360001e-05,2.4681057304908997e-05,0.0,0.0,-18293207882336.0,1.0,0.0,0.001111111088888889,0.0,65066421578795.0,0.0,0.0,C
0,dzialalnosc_gospodarcza,724,3045604528441040.0,67280526390888.0,6866.244280156952,1.4250868129000002e-08,9.781412106730203e-05,-4560992259264.0,0.0,-40266556308000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C
1,dzialalnosc_gospodarcza,424,50102714055953.0,78667582201942.0,183.92479613827345,1.3803104854009e-05,0.0025387736886969244,450637077897225.0,8775849308836.0,-9979391372688.0,25.0,0.0,0.0,0.0,0.0,-113633159718880.0,679297103823.0,E
0,dzialalnosc_gospodarcza,520,1438515720185.0,16360344240592.0,,0.0,0.028372805737710134,-2794356396784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
0,sp_zoo,580,3.258511537956655e+16,1151226651846730.0,,0.0,1.904974859749e-06,0.0,832322500.0,-813659784000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C
1,dzialalnosc_gospodarcza,580,44327233873924.0,163636960539904.0,1657792.8195295017,5.29e-10,0.0008774603992506581,-70869406283676.0,0.0,-1012909183260472.0,16.0,0.0,0.12840277753888887,1.0,0.0,-19532573874000.0,0.0,E
1,dzialalnosc_gospodarcza,853,4046008832917049.0,92762224105620.0,,0.0,7.33367935589e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E
1,sp_zoo,685,95854220148106.25,92281749459220.0,78.34125473606255,3.4014125258568996e-05,0.0026648847811373837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E
1,dzialalnosc_gospodarcza,724,,,,,,,,,,,,,,,,E
1,dzialalnosc_gospodarcza,765,3012738741200.0,-1205773522385734.0,0.031105353313335152,1.1078494297843904,0.03469865429645641,-2721075000000.0,0.0,-25788715687704.0,1.0,0.0,0.03361111098888889,0.0,0.0,0.0,0.0,E
1,sp_zoo,468,145471509115673.0,173630795049102.0,6309.842268663918,3.4331272368999996e-08,0.00021657399239810904,18323430201.0,0.0,-3419758223312.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,E
0,dzialalnosc_gospodarcza,424,8205317364166910.0,587677433602682.0,766.1131957374716,2.106185806239082e-07,0.00016131708103325602,16523493867089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1951333425938760.0,-3301431390957.0,C
1,dzialalnosc_gospodarcza,445,888474308565005.8,236672658696728.0,0.27136365675353114,0.00011203153440502499,3.0452123999236e-05,-225337564591399.0,188356868001.0,-84777990082488.0,36.0,1.0,0.0,0.0,0.0,-226541619691160.0,0.0,E
0,sp_zoo,2824,,,,,,,,,,,,,,,,C
0,sp_zoo,1108,1.3330344019574904e+16,637573168890008.0,3.375634827247215,3.1684672819396e-05,0.00010698849223547603,394230381929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
1,dzialalnosc_gospodarcza,685,169335983760080.0,47408686900350.0,37329.32385214366,1.1960265768978128e-08,0.00044638959860525586,554247433025.0,0.0,-20705152492800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,E
1,sp_zoo,445,3.476896683784374e+17,-1.2679661987081628e+16,2.4375398876285e-05,0.0046409372815806255,1.3957373218100002e-07,234203229015901.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,-10748015309576.0,0.0,E
1,sp_zoo,520,,,,,,,,,,,,,,,,E
0,dzialalnosc_gospodarcza,360,257427617728625.0,36276110427124.0,,0.0,6.424313800000001e-09,0.0,0.0,-7162779115992.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C
0,sp_komandytowa,520,,,,,,,,,,,,,,,,C
1,sp_zoo,724,,,,,,,,,,,,,,,,E
0,dzialalnosc_gospodarcza,424,748546766455163.2,323690245569772.0,82.7802949246607,6.36154593649e-07,5.264097776499999e-05,1360524815001.0,63082035456400.0,-793636743064928.0,16.0,0.0,0.0,0.0,-105731383693497.0,0.0,0.0,C
1,sp_zoo,1000,10586955074624.0,51297023046950.0,,0.0,0.0017425981074327354,-491518419000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E
1,sp_zoo,424,,,,,,,,,,,,,,,,E
1,dzialalnosc_gospodarcza,405,204759564634876.8,-999848047238970.0,0.004375249898122494,0.013042814002419599,5.8093652739460994e-05,-11264138547900.0,42778648900.0,-125873519046192.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,E
1,dzialalnosc_gospodarcza,349,6056561313088.0,33495063135048.0,,0.0,9.7086105516884e-05,-25623737177500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39701120880000.0,-1556528080000.0,E
1,dzialalnosc_gospodarcza,1224,95045439202649.0,11974554713090.0,274623.7534817462,2.534113772096816e-08,0.006959000845728775,1600202192400.0,5734602458209.0,-235764837030096.0,36.0,0.0,0.0,0.0,0.0,8075967004624.0,0.0,E
0,sp_zoo,1620,652620252733729.5,245319743231196.0,,0.0,0.0006623387655961489,279799676220689.0,0.0,-221272579819288.0,4.0,0.0,0.0,0.0,0.0,-15643292800000.0,0.0,C
1,dzialalnosc_gospodarcza,900,19602181616249.0,19156067131316.0,,0.0,1.2632717884908998e-05,36284040000.0,2500000000.0,-1464988675888.0,9.0,0.0,0.07972318329134949,1.0,0.0,-7701032784376.0,0.0,E
1,dzialalnosc_gospodarcza,468,792670803385124.0,-649261748490860.0,0.0012991053201997249,0.001535711335551401,2.0574695626690003e-06,334852418155625.0,13374826579921.0,-2044315100378088.0,400.0,0.0,0.0,0.0,0.0,-230565894627352.0,0.0,E
1,dzialalnosc_gospodarcza,360,2485589667649.0,9804873434492.0,196.5614352766939,3.2057507944225e-05,0.00630152240806954,-7434544281879.0,0.0,-8193188685280.0,4.0,0.0,0.0,0.0,0.0,-38139338160000.0,-38952202000.0,E
0,dzialalnosc_gospodarcza,724,31123188898880.0,23796253989286.0,0.3898602725234278,1.799728746704015e-05,7.020277673299999e-06,-15464406171039.0,10000.0,-42939724296528.0,49.0,0.0,0.0,4.0,0.0,0.0,3895330200.0,C
1,sp_zoo,349,86829318087649.0,11807490948276.0,1374.4103402974288,1.833638041e-07,0.00025196654538701594,3157010760000.0,18769.0,-6020079357008.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,E
0,sa,1413,,,,,,,,,,,,,,,,C
0,dzialalnosc_gospodarcza,340,937855223771108.0,76987897716548.0,9611.82626457217,4.2019670169e-08,0.000403815820635461,-6315469266876.0,0.0,-1220486676000.0,1.0,0.0,0.0,0.0,0.0,-7823246400000.0,0.0,C
1,sp_zoo,493,303927062655040.0,15197284043030.0,6473.839967061846,7.2420099999999995e-09,4.688280929530263e-05,-549084773365975.0,2500000000.0,-367363837260000.0,36.0,0.0,0.07942148770578511,0.0,0.0,41124543600000.0,-1090688872.0,E
1,dzialalnosc_gospodarcza,549,2325929278333345.0,72603485366868.0,661.0139127871871,7.509956584900001e-08,4.9617770441044e-05,0.0,2250000.0,-14163860522528.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,E
1,sp_zoo,1348,179263447481924.0,29092783219148.0,289511.72397758614,6.03832329e-08,0.01748121768399804,-34149464735100.0,243049000000.0,-15077036747224.0,9.0,0.0,0.0027700831080332408,0.0,,634207600400000.0,0.0,E
1,dzialalnosc_gospodarcza,493,1667362803909675.2,-874690757583868.0,0.002817346983837629,0.001365124924074409,3.927356376925e-06,-478397586231.0,87354531364.0,-161060192918808.0,1.0,0.0,7.3051362846081e-05,0.0,,-4226573792998.0,0.0,E
1,sp_zoo,1924,,,,,,,,,,,,,,,,E
1,dzialalnosc_gospodarcza,724,2.034588520629883e+16,314498434028906.0,1359.9647383410968,7.3960000000000005e-09,1.00536590594e-05,1108549132580278.0,307452506256.0,-252865346520000.0,9.0,0.0,0.000635548335287056,1.0,,-137415892800000.0,-282267688427725.0,E
0,sp_zoo,520,,,,,,,,,,,,,,,,C
1,dzialalnosc_gospodarcza,424,249464999217545.0,-709600071957136.0,0.42861786663541407,0.0026981534757249985,0.0011585129476911248,24119841179609.0,1332676301056.0,-389149905866712.0,121.0,0.0,1.0,0.0,0.0,0.0,3895330200.0,E
1,sp_zoo,468,964772552117968.0,2540819103863280.0,0.00017801483404320502,0.06051394886938056,1.1747382724924999e-05,40043364646116.0,1310440000.0,0.0,4.0,0.0,0.0,0.0,0.0,53308048676864.0,759967689000.0,E
0,dzialalnosc_gospodarcza,424,1349799531722948.0,641194275405878.0,2.261909270423573,9.6094420081e-06,2.1735944498024002e-05,-653099040000.0,0.0,-25356793750032.0,1.0,0.0,0.0,0.0,0.0,49700904868724.0,0.0,C
0,dzialalnosc_gospodarcza,648,4931190237821380.0,-5615808372750.0,0.2584170474207139,1.9038342420250002e-06,4.905496490000001e-07,1015845554543000.0,194481.0,-118292430824184.0,1.0,0.0,0.0,784.0,0.0,0.0,0.0,C
0,sp_zoo,1348,,,,,,,,,,,,,,,,C
0,dzialalnosc_gospodarcza,2005,357252158630806.56,95374911574542.0,5.122325285584149,2.6360217578886755e-06,1.3496126618749e-05,36284040000.0,0.0,-3842844824912.0,1.0,0.0,0.0,0.0,0.0,17418204240000.0,0.0,C
0,dzialalnosc_gospodarcza,333,23567394536900.0,-67609372508740.0,0.000144447092731933,0.000697302555681169,1.09735359464e-07,2118759135684.0,90040804624.0,-125202859281472.0,1.0,0.0,0.0,16.0,0.0,0.0,0.0,C
1,dzialalnosc_gospodarcza,1000,395424560468249.0,30425110083032.0,31.596995083699245,1.3398016200040001e-06,4.2318606322524994e-05,187879097898564.0,0.0,-6221981961831864.0,36.0,0.0,0.000277777788888889,0.0,0.0,0.0,0.0,E
1,dzialalnosc_gospodarcza,853,5539168596636305.0,6167059125292.0,26.338482337171968,1.6730578631809e-05,0.00044068468188198094,96390982214289.0,0.0,-2.1793946741289296e+16,9.0,0.0,0.0,0.0,0.0,-24386223430800.0,-778664040000.0,E
0,dzialalnosc_gospodarcza,468,693840168932740.0,85883563397750.0,1.4923090948012956,5.073174415488257e-05,7.5750811304936e-05,-309044844351600.0,409856040000.0,-1602464630755024.0,196.0,0.0,0.0,0.0,0.0,-102878829373900.0,704210885040.0,C
1,dzialalnosc_gospodarcza,765,19433400775913.0,18942848384404.0,6249996.938090751,2.2201e-10,0.001389740470980629,0.0,0.0,-362449964480832.0,36.0,0.0,0.0,0.0,,0.0,0.0,E
0,sp_zoo,1620,652620252733729.5,245319743231196.0,,0.0,0.0006623387655961489,279799676220689.0,0.0,-221272579819288.0,4.0,0.0,0.0,0.0,0.0,-15643292800000.0,0.0,C
1,dzialalnosc_gospodarcza,808,41074858944113.0,-476696323358264.0,0.5812338172292696,0.013553050139034625,0.007889813832238277,0.0,0.0,-59058225424928.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,E
0,dzialalnosc_gospodarcza,468,446234023496528.0,-754960880648944.0,0.028375902501751572,0.00591055392753613,0.00016888811802131604,148006064129856.0,21785760000.0,-88962067797952.0,4.0,0.0,0.0,0.0,0.0,-164275562784000.0,0.0,C
0,dzialalnosc_gospodarcza,648,541868592745872.1,50547212508682.0,0.23937544862619228,1.2485940267025e-05,2.9898421801250003e-06,2990073190400.0,250000.0,-21067954939200.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C
0,sp_komandytowa,424,1237791282433813.5,291224045820954.0,1.2397949629332388,1.3086906761888277e-05,1.6227865034824e-05,7222100040000.0,1584040000.0,0.0,1.0,0.0,0.0,0.0,-60590764392400.0,25960278644408.0,0.0,C
0,sp_cywilna,808,615005070632992.0,-1464308534103456.0,391412.13065164874,2.809e-11,1.09933394813e-05,-234756144419922.0,0.0,-81366338400.0,1.0,0.0,1.0,0.0,,0.0,0.0,C
1,dzialalnosc_gospodarcza,613,,,,,,,,,,,,,,,,E
1,dzialalnosc_gospodarcza,648,7157827747391098.0,-472339657800538.0,0.10027802380064425,0.00030173527773984097,3.0353833440660997e-05,31823476939536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E
0,dzialalnosc_gospodarcza,1549,6579046388249.0,12215770411486.0,,0.0,0.000830988149225125,29700897556356.0,60025000000.0,-422290426448.0,1.0,0.0,0.001298595890593296,0.0,0.0,-171042072344312.0,0.0,C
1,dzialalnosc_gospodarcza,468,1891895164969.3315,14233653841854.0,,0.0,0.0004228595920994,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,E
1,dzialalnosc_gospodarcza,808,10131757310788.0,24374664247356.0,11441302.10723652,4.2848999999999993e-10,0.0048791061841557005,-2503405560000.0,0.0,-122456308888.0,4.0,0.0,0.0,0.0,,-687009179776.0,0.0,E
0,dzialalnosc_gospodarcza,900,425560180329124.0,242561724098680.0,,0.0,0.006348843918511589,-2996785489600.0,0.0,-6248701931520.0,1.0,1.0,0.000277777788888889,0.0,0.0,0.0,1228203599404080.0,C
1,sp_zoo,468,1019159834180.0,,3873021.5896651973,4.2380099999999995e-09,0.016398340676168938,-12150651000000.0,4.0,-69724778203792.0,25.0,1.0,0.0,0.0,,0.0,0.0,E
1,dzialalnosc_gospodarcza,493,130811992349273.0,60134345226798.0,,0.0,0.0003780138816681409,20585887560000.0,12859560000.0,-2135839870496.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,E
1,dzialalnosc_gospodarcza,613,54907226560505.0,23908439260.0,1.0117688791818098,0.000685483299973696,0.0006942966280379757,-19645117277500.0,0.0,-2937724734485544.0,1.0,0.0,0.0,0.0,0.0,-22108835266384.0,0.0,E
0,dzialalnosc_gospodarcza,648,8165232892193.0,18371298445358.0,183.20527222656,1.7589284525159996e-06,0.00032220684741154096,5987949000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-96895733507400.0,489059150000.0,0.0,C
0,sp_zoo,1480,,,,,,,,,,,,,,,,C
1,dzialalnosc_gospodarcza,468,166820344588049.0,63329527728826.0,367860.91117218015,3.0079352356e-08,0.011064607071622996,0.0,0.0,0.0,0.0,0.0,0.0006250000000000001,0.0,-626061886726521.0,0.0,0.0,E
